Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Summer Tour - Malmö,2024-08-03,Freezzz Beezzz,PirU,15,11,381.165,1.000,0,291.360
Summer Tour - Malmö,2024-08-03,Hardfisch,PirU,15,9,515.481,1.000,0,238.260
Summer Tour - Malmö,2024-08-03,KFK,Aarhus,15,5,600.000,1.000,0,449.310
Summer Tour - Malmö,2024-08-03,KFK,Hardfisch,13,7,557.532,1.000,0,160.120
Summer Tour - Malmö,2024-08-03,KFK,OTSO,15,12,300.492,1.000,0,430.790
Summer Tour - Malmö,2024-08-03,KFUM Örebro Frisbee,Hardfisch,13,12,125.000,1.000,0,179.650
Summer Tour - Malmö,2024-08-03,KFUM Örebro Frisbee,OTSO,15,8,564.809,1.000,0,450.320
Summer Tour - Malmö,2024-08-03,KFUM Örebro Frisbee,PirU,15,8,564.809,1.000,0,417.910
Summer Tour - Malmö,2024-08-03,OTSO,Aarhus,11,10,125.000,1.000,0,18.520
Summer Tour - Malmö,2024-08-03,Ranelagh,Aarhus,14,9,473.868,1.000,0,750.360
Summer Tour - Malmö,2024-08-03,Ranelagh,Hardfisch,13,10,328.142,1.000,0,461.170
Summer Tour - Malmö,2024-08-03,Ranelagh,KFUM Örebro Frisbee,10,9,125.000,1.000,0,281.520
Summer Tour - Malmö,2024-08-03,Ranelagh,PirU,15,10,453.604,1.000,0,699.430
Summer Tour - Malmö,2024-08-04,Freezzz Beezzz,KFK,13,12,125.000,1.000,0,-107.020
Summer Tour - Malmö,2024-08-04,Hardfisch,Aarhus,14,12,220.957,1.000,0,289.190
Summer Tour - Malmö,2024-08-04,KFUM Örebro Frisbee,Freezzz Beezzz,15,8,564.809,1.000,0,126.550
Summer Tour - Malmö,2024-08-04,OTSO,Aarhus,12,11,125.000,1.000,0,18.520
Summer Tour - Malmö,2024-08-04,PirU,OTSO,15,12,300.492,1.000,0,32.410
Summer Tour - Malmö,2024-08-04,Ranelagh,KFK,12,9,345.365,1.000,0,301.050
Summer Tour - Malmö,2024-08-04,Ranelagh,KFUM Örebro Frisbee,15,10,453.604,1.000,0,281.520
